,state,article_title,url,article_quality,revision_id
5769,Iowa,"Aurelia, Iowa","https://en.wikipedia.org/wiki/Aurelia,_Iowa",C,1165508046
5770,Iowa,"Cherokee County, Iowa","https://en.wikipedia.org/wiki/Cherokee_County,_Iowa",C,1160186174
5771,Iowa,"Aurora, Iowa","https://en.wikipedia.org/wiki/Aurora,_Iowa",C,1165508063
5772,Iowa,"Buchanan County, Iowa","https://en.wikipedia.org/wiki/Buchanan_County,_Iowa",C,1160187274
5773,Iowa,"Avoca, Iowa","https://en.wikipedia.org/wiki/Avoca,_Iowa",C,1170976190
5774,Iowa,"Pottawattamie County, Iowa","https://en.wikipedia.org/wiki/Pottawattamie_County,_Iowa",C,1155072025
5775,Iowa,"Ayrshire, Iowa","https://en.wikipedia.org/wiki/Ayrshire,_Iowa",C,1176154351
5776,Iowa,"Palo Alto County, Iowa","https://en.wikipedia.org/wiki/Palo_Alto_County,_Iowa",C,1160185856
5777,Iowa,"Badger, Iowa","https://en.wikipedia.org/wiki/Badger,_Iowa",C,1165508223
5778,Iowa,"Webster County, Iowa","https://en.wikipedia.org/wiki/Webster_County,_Iowa",C,1166311249
5779,Iowa,"Bagley, Iowa","https://en.wikipedia.org/wiki/Bagley,_Iowa",C,1167478498
5780,Iowa,"Baldwin, Iowa","https://en.wikipedia.org/wiki/Baldwin,_Iowa",C,1165508282
5781,Iowa,"Balltown, Iowa","https://en.wikipedia.org/wiki/Balltown,_Iowa",C,1165508298
5782,Iowa,"Bancroft, Iowa","https://en.wikipedia.org/wiki/Bancroft,_Iowa",C,1165508319
5783,Iowa,"Bankston, Iowa","https://en.wikipedia.org/wiki/Bankston,_Iowa",C,1165508337
5784,Iowa,"Barnes City, Iowa","https://en.wikipedia.org/wiki/Barnes_City,_Iowa",C,1165508403
5785,Iowa,"Mahaska County, Iowa","https://en.wikipedia.org/wiki/Mahaska_County,_Iowa",C,1160186336
5786,Iowa,"Poweshiek County, Iowa","https://en.wikipedia.org/wiki/Poweshiek_County,_Iowa",C,1165721278
5787,Iowa,"Barnum, Iowa","https://en.wikipedia.org/wiki/Barnum,_Iowa",C,1165508437
5788,Iowa,"Bassett, Iowa","https://en.wikipedia.org/wiki/Bassett,_Iowa",Start,1165508528
5789,Iowa,"Batavia, Iowa","https://en.wikipedia.org/wiki/Batavia,_Iowa",C,1176416089
5790,Iowa,"Jefferson County, Iowa","https://en.wikipedia.org/wiki/Jefferson_County,_Iowa",C,1173240443
5791,Iowa,"Battle Creek, Iowa","https://en.wikipedia.org/wiki/Battle_Creek,_Iowa",C,1165508588
5792,Iowa,"Baxter, Iowa","https://en.wikipedia.org/wiki/Baxter,_Iowa",C,1177953633
5793,Iowa,"Jasper County, Iowa","https://en.wikipedia.org/wiki/Jasper_County,_Iowa",C,1160186367
5794,Iowa,"Bayard, Iowa","https://en.wikipedia.org/wiki/Bayard,_Iowa",C,1165508690
5795,Iowa,"Beacon, Iowa","https://en.wikipedia.org/wiki/Beacon,_Iowa",GA,1165508757
5796,Iowa,"Beaconsfield, Iowa","https://en.wikipedia.org/wiki/Beaconsfield,_Iowa",C,1178044358
5797,Iowa,"Ringgold County, Iowa","https://en.wikipedia.org/wiki/Ringgold_County,_Iowa",C,1160186291
5798,Iowa,"Beaman, Iowa","https://en.wikipedia.org/wiki/Beaman,_Iowa",GA,1165508796
5799,Iowa,"Grundy County, Iowa","https://en.wikipedia.org/wiki/Grundy_County,_Iowa",C,1155056155
5800,Iowa,"Beaver, Iowa","https://en.wikipedia.org/wiki/Beaver,_Iowa",C,1165508920
5801,Iowa,"Boone County, Iowa","https://en.wikipedia.org/wiki/Boone_County,_Iowa",C,1160187288
5802,Iowa,"Bedford, Iowa","https://en.wikipedia.org/wiki/Bedford,_Iowa",C,1173478555
5803,Iowa,"Taylor County, Iowa","https://en.wikipedia.org/wiki/Taylor_County,_Iowa",C,1160186245
5804,Iowa,"Belle Plaine, Iowa","https://en.wikipedia.org/wiki/Belle_Plaine,_Iowa",C,1170707910
5805,Iowa,"Bellevue, Iowa","https://en.wikipedia.org/wiki/Bellevue,_Iowa",C,1165509146
5806,Iowa,"Belmond, Iowa","https://en.wikipedia.org/wiki/Belmond,_Iowa",C,1165509220
5807,Iowa,"Wright County, Iowa","https://en.wikipedia.org/wiki/Wright_County,_Iowa",C,1160186206
5808,Iowa,"Bennett, Iowa","https://en.wikipedia.org/wiki/Bennett,_Iowa",C,1165535648
5809,Iowa,"Cedar County, Iowa","https://en.wikipedia.org/wiki/Cedar_County,_Iowa",C,1170399556
5810,Iowa,"Benton, Iowa","https://en.wikipedia.org/wiki/Benton,_Iowa",C,1178751962
5811,Iowa,"Berkley, Iowa","https://en.wikipedia.org/wiki/Berkley,_Iowa",C,1165535971
5812,Iowa,"Bernard, Iowa","https://en.wikipedia.org/wiki/Bernard,_Iowa",GA,1165536014
5813,Iowa,"Bertram, Iowa","https://en.wikipedia.org/wiki/Bertram,_Iowa",C,1165536035
5814,Iowa,"Bettendorf, Iowa","https://en.wikipedia.org/wiki/Bettendorf,_Iowa",C,1178794148
5815,Iowa,"Scott County, Iowa","https://en.wikipedia.org/wiki/Scott_County,_Iowa",C,1179080529
5816,Iowa,"Bevington, Iowa","https://en.wikipedia.org/wiki/Bevington,_Iowa",C,1165536088
5817,Iowa,"Madison County, Iowa","https://en.wikipedia.org/wiki/Madison_County,_Iowa",C,1161456248
5818,Iowa,"Birmingham, Iowa","https://en.wikipedia.org/wiki/Birmingham,_Iowa",GA,1165536180
5819,Iowa,"Van Buren County, Iowa","https://en.wikipedia.org/wiki/Van_Buren_County,_Iowa",C,1155074387
5820,Iowa,"Blairsburg, Iowa","https://en.wikipedia.org/wiki/Blairsburg,_Iowa",C,1165536302
5821,Iowa,"Hamilton County, Iowa","https://en.wikipedia.org/wiki/Hamilton_County,_Iowa",C,1160186054
5822,Iowa,"Blairstown, Iowa","https://en.wikipedia.org/wiki/Blairstown,_Iowa",C,1165536303
5823,Iowa,"Blakesburg, Iowa","https://en.wikipedia.org/wiki/Blakesburg,_Iowa",C,1179105645
5824,Iowa,"Blanchard, Iowa","https://en.wikipedia.org/wiki/Blanchard,_Iowa",GA,1165536322
5825,Iowa,"Page County, Iowa","https://en.wikipedia.org/wiki/Page_County,_Iowa",C,1175428088
5826,Iowa,"Blencoe, Iowa","https://en.wikipedia.org/wiki/Blencoe,_Iowa",C,1165536360
5827,Iowa,"Monona County, Iowa","https://en.wikipedia.org/wiki/Monona_County,_Iowa",C,1160185893
5828,Iowa,"Blockton, Iowa","https://en.wikipedia.org/wiki/Blockton,_Iowa",C,1165536383
5829,Iowa,"Bloomfield, Iowa","https://en.wikipedia.org/wiki/Bloomfield,_Iowa",C,1165536394
5830,Iowa,"Davis County, Iowa","https://en.wikipedia.org/wiki/Davis_County,_Iowa",C,1176291779
5831,Iowa,"Blue Grass, Iowa","https://en.wikipedia.org/wiki/Blue_Grass,_Iowa",C,1166825288
5832,Iowa,"Bode, Iowa","https://en.wikipedia.org/wiki/Bode,_Iowa",C,1165536554
5833,Iowa,"Humboldt County, Iowa","https://en.wikipedia.org/wiki/Humboldt_County,_Iowa",C,1160186571
5834,Iowa,"Bonaparte, Iowa","https://en.wikipedia.org/wiki/Bonaparte,_Iowa",C,1165536606
5835,Iowa,"Bondurant, Iowa","https://en.wikipedia.org/wiki/Bondurant,_Iowa",C,1172725972
5836,Iowa,"Boone, Iowa","https://en.wikipedia.org/wiki/Boone,_Iowa",GA,1154142467
5837,Iowa,"Bouton, Iowa","https://en.wikipedia.org/wiki/Bouton,_Iowa",C,1171240911
5838,Iowa,"Boxholm, Iowa","https://en.wikipedia.org/wiki/Boxholm,_Iowa",C,1165536768
5839,Iowa,"Boyden, Iowa","https://en.wikipedia.org/wiki/Boyden,_Iowa",C,1165536779
5840,Iowa,"Braddyville, Iowa","https://en.wikipedia.org/wiki/Braddyville,_Iowa",C,1165536798
5841,Iowa,"Bradgate, Iowa","https://en.wikipedia.org/wiki/Bradgate,_Iowa",C,1165536810
5842,Iowa,"Brandon, Iowa","https://en.wikipedia.org/wiki/Brandon,_Iowa",C,1165536854
5843,Iowa,"Brayton, Iowa","https://en.wikipedia.org/wiki/Brayton,_Iowa",C,1165536894
5844,Iowa,"Breda, Iowa","https://en.wikipedia.org/wiki/Breda,_Iowa",GA,1165536935
5845,Iowa,"Bridgewater, Iowa","https://en.wikipedia.org/wiki/Bridgewater,_Iowa",C,1165537093
5846,Iowa,"Brighton, Iowa","https://en.wikipedia.org/wiki/Brighton,_Iowa",GA,1165537125
5847,Iowa,"Bristow, Iowa","https://en.wikipedia.org/wiki/Bristow,_Iowa",C,1165537151
5848,Iowa,"Britt, Iowa","https://en.wikipedia.org/wiki/Britt,_Iowa",C,1176888126
5849,Iowa,"Hancock County, Iowa","https://en.wikipedia.org/wiki/Hancock_County,_Iowa",C,1160186621
5850,Iowa,"Bronson, Iowa","https://en.wikipedia.org/wiki/Bronson,_Iowa",C,1165537248
5851,Iowa,"Brooklyn, Iowa","https://en.wikipedia.org/wiki/Brooklyn,_Iowa",C,1168738110
5852,Iowa,"Brunsville, Iowa","https://en.wikipedia.org/wiki/Brunsville,_Iowa",C,1165537465
5853,Iowa,"Buck Grove, Iowa","https://en.wikipedia.org/wiki/Buck_Grove,_Iowa",C,1165537511
5854,Iowa,"Buckeye, Iowa","https://en.wikipedia.org/wiki/Buckeye,_Iowa",C,1165537515
5855,Iowa,"Buffalo, Iowa","https://en.wikipedia.org/wiki/Buffalo,_Iowa",C,1165537583
5856,Iowa,"Buffalo Center, Iowa","https://en.wikipedia.org/wiki/Buffalo_Center,_Iowa",C,1165537566
5857,Iowa,"Winnebago County, Iowa","https://en.wikipedia.org/wiki/Winnebago_County,_Iowa",C,1172141606
5858,Iowa,"Burlington, Iowa","https://en.wikipedia.org/wiki/Burlington,_Iowa",C,1172719701
5859,Iowa,"Des Moines County, Iowa","https://en.wikipedia.org/wiki/Des_Moines_County,_Iowa",C,1157467600
5860,Iowa,"Burt, Iowa","https://en.wikipedia.org/wiki/Burt,_Iowa",C,1165537774
5861,Iowa,"Bussey, Iowa","https://en.wikipedia.org/wiki/Bussey,_Iowa",GA,1165537806
5862,Iowa,"Marion County, Iowa","https://en.wikipedia.org/wiki/Marion_County,_Iowa",C,1160185932
5863,Iowa,"Calamus, Iowa","https://en.wikipedia.org/wiki/Calamus,_Iowa",C,1165537919
5864,Iowa,"Callender, Iowa","https://en.wikipedia.org/wiki/Callender,_Iowa",C,1165537997
5865,Iowa,"Calmar, Iowa","https://en.wikipedia.org/wiki/Calmar,_Iowa",C,1165538006
5866,Iowa,"Winneshiek County, Iowa","https://en.wikipedia.org/wiki/Winneshiek_County,_Iowa",C,1152360491
5867,Iowa,"Calumet, Iowa","https://en.wikipedia.org/wiki/Calumet,_Iowa",C,1165538016
5868,Iowa,"Camanche, Iowa","https://en.wikipedia.org/wiki/Camanche,_Iowa",C,1175735451
5869,Iowa,"Cambridge, Iowa","https://en.wikipedia.org/wiki/Cambridge,_Iowa",C,1165538035
5870,Iowa,"Cantril, Iowa","https://en.wikipedia.org/wiki/Cantril,_Iowa",GA,1165538244
5871,Iowa,"Carbon, Iowa","https://en.wikipedia.org/wiki/Carbon,_Iowa",C,1165538285
5872,Iowa,"Adams County, Iowa","https://en.wikipedia.org/wiki/Adams_County,_Iowa",C,1155054104
5873,Iowa,"Carlisle, Iowa","https://en.wikipedia.org/wiki/Carlisle,_Iowa",C,1174974743
5874,Iowa,"Carpenter, Iowa","https://en.wikipedia.org/wiki/Carpenter,_Iowa",C,1174052658
5875,Iowa,"Mitchell County, Iowa","https://en.wikipedia.org/wiki/Mitchell_County,_Iowa",C,1160185907
5876,Iowa,"Carroll, Iowa","https://en.wikipedia.org/wiki/Carroll,_Iowa",C,1165538434
5877,Iowa,"Carson, Iowa","https://en.wikipedia.org/wiki/Carson,_Iowa",C,1165538457
5878,Iowa,"Carter Lake, Iowa","https://en.wikipedia.org/wiki/Carter_Lake,_Iowa",C,1177181164
5879,Iowa,"Cascade, Iowa","https://en.wikipedia.org/wiki/Cascade,_Iowa",C,1165538531
5880,Iowa,"Casey, Iowa","https://en.wikipedia.org/wiki/Casey,_Iowa",C,1177648840
5881,Iowa,"Castalia, Iowa","https://en.wikipedia.org/wiki/Castalia,_Iowa",C,1165538565
5882,Iowa,"Castana, Iowa","https://en.wikipedia.org/wiki/Castana,_Iowa",GA,1165538571
5883,Iowa,"Cedar Falls, Iowa","https://en.wikipedia.org/wiki/Cedar_Falls,_Iowa",C,1178794157
5884,Iowa,"Black Hawk County, Iowa","https://en.wikipedia.org/wiki/Black_Hawk_County,_Iowa",C,1176358860
5885,Iowa,"Cedar Rapids, Iowa","https://en.wikipedia.org/wiki/Cedar_Rapids,_Iowa",GA,1178793960
5886,Iowa,"Center Point, Iowa","https://en.wikipedia.org/wiki/Center_Point,_Iowa",C,1165538798
5887,Iowa,"Centerville, Iowa","https://en.wikipedia.org/wiki/Centerville,_Iowa",C,1158733316
5888,Iowa,"Appanoose County, Iowa","https://en.wikipedia.org/wiki/Appanoose_County,_Iowa",C,1173873519
5889,Iowa,"Central City, Iowa","https://en.wikipedia.org/wiki/Central_City,_Iowa",C,1165538866
5890,Iowa,"Centralia, Iowa","https://en.wikipedia.org/wiki/Centralia,_Iowa",C,1165538899
5891,Iowa,"Chariton, Iowa","https://en.wikipedia.org/wiki/Chariton,_Iowa",C,1158664399
5892,Iowa,"Lucas County, Iowa","https://en.wikipedia.org/wiki/Lucas_County,_Iowa",C,1160186350
5893,Iowa,"Charles City, Iowa","https://en.wikipedia.org/wiki/Charles_City,_Iowa",C,1159328499
5894,Iowa,"Floyd County, Iowa","https://en.wikipedia.org/wiki/Floyd_County,_Iowa",C,1160186077
5895,Iowa,"Charlotte, Iowa","https://en.wikipedia.org/wiki/Charlotte,_Iowa",C,1165539031
5896,Iowa,"Charter Oak, Iowa","https://en.wikipedia.org/wiki/Charter_Oak,_Iowa",C,1165539039
5897,Iowa,"Chatsworth, Iowa","https://en.wikipedia.org/wiki/Chatsworth,_Iowa",C,1165539061
5898,Iowa,"Chelsea, Iowa","https://en.wikipedia.org/wiki/Chelsea,_Iowa",C,1165539095
5899,Iowa,"Tama County, Iowa","https://en.wikipedia.org/wiki/Tama_County,_Iowa",C,1161283030
5900,Iowa,"Cherokee, Iowa","https://en.wikipedia.org/wiki/Cherokee,_Iowa",C,1165539123
5901,Iowa,"Chester, Iowa","https://en.wikipedia.org/wiki/Chester,_Iowa",C,1165539159
5902,Iowa,"Howard County, Iowa","https://en.wikipedia.org/wiki/Howard_County,_Iowa",C,1166532028
5903,Iowa,"Chillicothe, Iowa","https://en.wikipedia.org/wiki/Chillicothe,_Iowa",GA,1165539244
5904,Iowa,"Churdan, Iowa","https://en.wikipedia.org/wiki/Churdan,_Iowa",C,1165539419
5905,Iowa,"Greene County, Iowa","https://en.wikipedia.org/wiki/Greene_County,_Iowa",C,1160186660
5906,Iowa,"Cincinnati, Iowa","https://en.wikipedia.org/wiki/Cincinnati,_Iowa",C,1175821231
5907,Iowa,"Clare, Iowa","https://en.wikipedia.org/wiki/Clare,_Iowa",C,1165539479
5908,Iowa,"Clarence, Iowa","https://en.wikipedia.org/wiki/Clarence,_Iowa",C,1165539490
5909,Iowa,"Clarinda, Iowa","https://en.wikipedia.org/wiki/Clarinda,_Iowa",C,1169587517
5910,Iowa,"Clarion, Iowa","https://en.wikipedia.org/wiki/Clarion,_Iowa",C,1165539512
5911,Iowa,"Clarksville, Iowa","https://en.wikipedia.org/wiki/Clarksville,_Iowa",C,1165539583
5912,Iowa,"Clayton, Iowa","https://en.wikipedia.org/wiki/Clayton,_Iowa",C,1165644195
5913,Iowa,"Clayton County, Iowa","https://en.wikipedia.org/wiki/Clayton_County,_Iowa",C,1160186906
5914,Iowa,"Clear Lake, Iowa","https://en.wikipedia.org/wiki/Clear_Lake,_Iowa",GA,1136919419
5915,Iowa,"Cerro Gordo County, Iowa","https://en.wikipedia.org/wiki/Cerro_Gordo_County,_Iowa",C,1161326207
5916,Iowa,"Clearfield, Iowa","https://en.wikipedia.org/wiki/Clearfield,_Iowa",C,1165644317
5917,Iowa,"Cleghorn, Iowa","https://en.wikipedia.org/wiki/Cleghorn,_Iowa",C,1165644340
5918,Iowa,"Clemons, Iowa","https://en.wikipedia.org/wiki/Clemons,_Iowa",C,1165644351
5919,Iowa,"Clermont, Iowa","https://en.wikipedia.org/wiki/Clermont,_Iowa",C,1165644365
5920,Iowa,"Clinton, Iowa","https://en.wikipedia.org/wiki/Clinton,_Iowa",B,1178794316
5921,Iowa,"Clio, Iowa","https://en.wikipedia.org/wiki/Clio,_Iowa",C,1165644514
5922,Iowa,"Clive, Iowa","https://en.wikipedia.org/wiki/Clive,_Iowa",C,1172726454
5923,Iowa,"Clutier, Iowa","https://en.wikipedia.org/wiki/Clutier,_Iowa",C,1165644544
5924,Iowa,"Coburg, Iowa","https://en.wikipedia.org/wiki/Coburg,_Iowa",C,1165644599
5925,Iowa,"Montgomery County, Iowa","https://en.wikipedia.org/wiki/Montgomery_County,_Iowa",C,1165721122
5926,Iowa,"Coggon, Iowa","https://en.wikipedia.org/wiki/Coggon,_Iowa",C,1165644647
5927,Iowa,"Coin, Iowa","https://en.wikipedia.org/wiki/Coin,_Iowa",C,1165644662
5928,Iowa,"Colesburg, Iowa","https://en.wikipedia.org/wiki/Colesburg,_Iowa",C,1165644738
5929,Iowa,"Delaware County, Iowa","https://en.wikipedia.org/wiki/Delaware_County,_Iowa",C,1160186843
5930,Iowa,"Colfax, Iowa","https://en.wikipedia.org/wiki/Colfax,_Iowa",GA,1165644744
5931,Iowa,"College Springs, Iowa","https://en.wikipedia.org/wiki/College_Springs,_Iowa",C,1165644761
5932,Iowa,"Collins, Iowa","https://en.wikipedia.org/wiki/Collins,_Iowa",C,1165644770
5933,Iowa,"Colo, Iowa","https://en.wikipedia.org/wiki/Colo,_Iowa",C,1177665787
5934,Iowa,"Columbus City, Iowa","https://en.wikipedia.org/wiki/Columbus_City,_Iowa",C,1165644888
5935,Iowa,"Louisa County, Iowa","https://en.wikipedia.org/wiki/Louisa_County,_Iowa",C,1170399683
5936,Iowa,"Columbus Junction, Iowa","https://en.wikipedia.org/wiki/Columbus_Junction,_Iowa",C,1165644890
5937,Iowa,"Colwell, Iowa","https://en.wikipedia.org/wiki/Colwell,_Iowa",C,1165644940
5938,Iowa,"Conesville, Iowa","https://en.wikipedia.org/wiki/Conesville,_Iowa",C,1165645052
5939,Iowa,"Conrad, Iowa","https://en.wikipedia.org/wiki/Conrad,_Iowa",C,1165645067
5940,Iowa,"Conway, Iowa","https://en.wikipedia.org/wiki/Conway,_Iowa",C,1165645095
5941,Iowa,"Coon Rapids, Iowa","https://en.wikipedia.org/wiki/Coon_Rapids,_Iowa",C,1170593276
5942,Iowa,"Coppock, Iowa","https://en.wikipedia.org/wiki/Coppock,_Iowa",GA,1165645152
5943,Iowa,"Henry County, Iowa","https://en.wikipedia.org/wiki/Henry_County,_Iowa",C,1160186591
5944,Iowa,"Coralville, Iowa","https://en.wikipedia.org/wiki/Coralville,_Iowa",C,1178794301
5945,Iowa,"Johnson County, Iowa","https://en.wikipedia.org/wiki/Johnson_County,_Iowa",C,1165112511
5946,Iowa,"Corning, Iowa","https://en.wikipedia.org/wiki/Corning,_Iowa",C,1165645224
5947,Iowa,"Correctionville, Iowa","https://en.wikipedia.org/wiki/Correctionville,_Iowa",C,1176509982
5948,Iowa,"Corwith, Iowa","https://en.wikipedia.org/wiki/Corwith,_Iowa",C,1165645266
5949,Iowa,"Corydon, Iowa","https://en.wikipedia.org/wiki/Corydon,_Iowa",C,1165645272
5950,Iowa,"Cotter, Iowa","https://en.wikipedia.org/wiki/Cotter,_Iowa",C,1165645306
5951,Iowa,"Coulter, Iowa","https://en.wikipedia.org/wiki/Coulter,_Iowa",C,1165645341
5952,Iowa,"Council Bluffs, Iowa","https://en.wikipedia.org/wiki/Council_Bluffs,_Iowa",B,1178794182
5953,Iowa,"Craig, Iowa","https://en.wikipedia.org/wiki/Craig,_Iowa",C,1165645450
5954,Iowa,"Crawfordsville, Iowa","https://en.wikipedia.org/wiki/Crawfordsville,_Iowa",C,1165645498
5955,Iowa,"Crescent, Iowa","https://en.wikipedia.org/wiki/Crescent,_Iowa",C,1165645546
5956,Iowa,"Cresco, Iowa","https://en.wikipedia.org/wiki/Cresco,_Iowa",B,1168352132
5957,Iowa,"Creston, Iowa","https://en.wikipedia.org/wiki/Creston,_Iowa",C,1158589424
5958,Iowa,"Cromwell, Iowa","https://en.wikipedia.org/wiki/Cromwell,_Iowa",Start,1165645664
5959,Iowa,"Crystal Lake, Iowa","https://en.wikipedia.org/wiki/Crystal_Lake,_Iowa",C,1165645765
5960,Iowa,"Cumberland, Iowa","https://en.wikipedia.org/wiki/Cumberland,_Iowa",C,1165645825
5961,Iowa,"Cumming, Iowa","https://en.wikipedia.org/wiki/Cumming,_Iowa",C,1165645838
5962,Iowa,"Curlew, Iowa","https://en.wikipedia.org/wiki/Curlew,_Iowa",C,1165645851
5963,Iowa,"Cushing, Iowa","https://en.wikipedia.org/wiki/Cushing,_Iowa",C,1165645871
5964,Iowa,"Cylinder, Iowa","https://en.wikipedia.org/wiki/Cylinder,_Iowa",C,1165645920
5965,Iowa,"Dakota City, Iowa","https://en.wikipedia.org/wiki/Dakota_City,_Iowa",C,1165645964
5966,Iowa,"Dallas Center, Iowa","https://en.wikipedia.org/wiki/Dallas_Center,_Iowa",C,1170846000
5967,Iowa,"Dana, Iowa","https://en.wikipedia.org/wiki/Dana,_Iowa",C,1165646024
5968,Iowa,"Danbury, Iowa","https://en.wikipedia.org/wiki/Danbury,_Iowa",C,1165646049
5969,Iowa,"Danville, Iowa","https://en.wikipedia.org/wiki/Danville,_Iowa",C,1165646130
5970,Iowa,"Davenport, Iowa","https://en.wikipedia.org/wiki/Davenport,_Iowa",FA,1177669866
5971,Iowa,"Davis City, Iowa","https://en.wikipedia.org/wiki/Davis_City,_Iowa",C,1177684124
5972,Iowa,"Decatur County, Iowa","https://en.wikipedia.org/wiki/Decatur_County,_Iowa",C,1177684062
5973,Iowa,"Dawson, Iowa","https://en.wikipedia.org/wiki/Dawson,_Iowa",C,1165646227
5974,Iowa,"Dayton, Iowa","https://en.wikipedia.org/wiki/Dayton,_Iowa",C,1165646259
5975,Iowa,"De Soto, Iowa","https://en.wikipedia.org/wiki/De_Soto,_Iowa",C,1165646329
5976,Iowa,"DeWitt, Iowa","https://en.wikipedia.org/wiki/DeWitt,_Iowa",GA,1172980373
5977,Iowa,"Decatur City, Iowa","https://en.wikipedia.org/wiki/Decatur_City,_Iowa",C,1177684270
5978,Iowa,"Decorah, Iowa","https://en.wikipedia.org/wiki/Decorah,_Iowa",C,1172513222
5979,Iowa,"Dedham, Iowa","https://en.wikipedia.org/wiki/Dedham,_Iowa",C,1165646437
5980,Iowa,"Deep River, Iowa","https://en.wikipedia.org/wiki/Deep_River,_Iowa",C,1165646445
5981,Iowa,"Defiance, Iowa","https://en.wikipedia.org/wiki/Defiance,_Iowa",C,1165646503
5982,Iowa,"Shelby County, Iowa","https://en.wikipedia.org/wiki/Shelby_County,_Iowa",C,1152938284
5983,Iowa,"Delaware, Iowa","https://en.wikipedia.org/wiki/Delaware,_Iowa",C,1165646553
5984,Iowa,"Delhi, Iowa","https://en.wikipedia.org/wiki/Delhi,_Iowa",C,1165646562
5985,Iowa,"Delmar, Iowa","https://en.wikipedia.org/wiki/Delmar,_Iowa",C,1167829240
5986,Iowa,"Deloit, Iowa","https://en.wikipedia.org/wiki/Deloit,_Iowa",C,1165646601
5987,Iowa,"Delphos, Iowa","https://en.wikipedia.org/wiki/Delphos,_Iowa",C,1179480407
5988,Iowa,"Delta, Iowa","https://en.wikipedia.org/wiki/Delta,_Iowa",C,1165646636
5989,Iowa,"Keokuk County, Iowa","https://en.wikipedia.org/wiki/Keokuk_County,_Iowa",C,1167220301
5990,Iowa,"Denison, Iowa","https://en.wikipedia.org/wiki/Denison,_Iowa",C,1179021168
5991,Iowa,"Denver, Iowa","https://en.wikipedia.org/wiki/Denver,_Iowa",C,1165646730
5992,Iowa,"Bremer County, Iowa","https://en.wikipedia.org/wiki/Bremer_County,_Iowa",C,1174762104
5993,Iowa,"Derby, Iowa","https://en.wikipedia.org/wiki/Derby,_Iowa",C,1165646758
5994,Iowa,"Des Moines, Iowa","https://en.wikipedia.org/wiki/Des_Moines,_Iowa",FA,1179101865
5995,Iowa,"Dexter, Iowa","https://en.wikipedia.org/wiki/Dexter,_Iowa",GA,1171729079
5996,Iowa,"Diagonal, Iowa","https://en.wikipedia.org/wiki/Diagonal,_Iowa",GA,1174649228
5997,Iowa,"Dickens, Iowa","https://en.wikipedia.org/wiki/Dickens,_Iowa",C,1165646859
5998,Iowa,"Clay County, Iowa","https://en.wikipedia.org/wiki/Clay_County,_Iowa",C,1173198536
5999,Iowa,"Dike, Iowa","https://en.wikipedia.org/wiki/Dike,_Iowa",C,1165646898
6000,Iowa,"Dixon, Iowa","https://en.wikipedia.org/wiki/Dixon,_Iowa",C,1155082128
6001,Iowa,"Dolliver, Iowa","https://en.wikipedia.org/wiki/Dolliver,_Iowa",C,1165646979
6002,Iowa,"Donahue, Iowa","https://en.wikipedia.org/wiki/Donahue,_Iowa",C,1116556803
6003,Iowa,"Donnellson, Iowa","https://en.wikipedia.org/wiki/Donnellson,_Iowa",C,1165647003
6004,Iowa,"Lee County, Iowa","https://en.wikipedia.org/wiki/Lee_County,_Iowa",C,1172573742
6005,Iowa,"Doon, Iowa","https://en.wikipedia.org/wiki/Doon,_Iowa",GA,1165647018
6006,Iowa,"Dougherty, Iowa","https://en.wikipedia.org/wiki/Dougherty,_Iowa",C,1165647058
6007,Iowa,"Dow City, Iowa","https://en.wikipedia.org/wiki/Dow_City,_Iowa",GA,1165647134
6008,Iowa,"Dows, Iowa","https://en.wikipedia.org/wiki/Dows,_Iowa",C,1167553515
6009,Iowa,"Drakesville, Iowa","https://en.wikipedia.org/wiki/Drakesville,_Iowa",C,1165647188
6010,Iowa,"Dubuque, Iowa","https://en.wikipedia.org/wiki/Dubuque,_Iowa",C,1178793972
6011,Iowa,"Dumont, Iowa","https://en.wikipedia.org/wiki/Dumont,_Iowa",C,1165647307
6012,Iowa,"Duncombe, Iowa","https://en.wikipedia.org/wiki/Duncombe,_Iowa",C,1165647322
6013,Iowa,"Dundee, Iowa","https://en.wikipedia.org/wiki/Dundee,_Iowa",C,1165647343
6014,Iowa,"Dunkerton, Iowa","https://en.wikipedia.org/wiki/Dunkerton,_Iowa",C,1165647365
6015,Iowa,"Dunlap, Iowa","https://en.wikipedia.org/wiki/Dunlap,_Iowa",C,1166786889
6016,Iowa,"Harrison County, Iowa","https://en.wikipedia.org/wiki/Harrison_County,_Iowa",C,1160186605
6017,Iowa,"Durango, Iowa","https://en.wikipedia.org/wiki/Durango,_Iowa",Start,1165647454
6018,Iowa,"Durant, Iowa","https://en.wikipedia.org/wiki/Durant,_Iowa",C,1155083319
6019,Iowa,"Dyersville, Iowa","https://en.wikipedia.org/wiki/Dyersville,_Iowa",C,1165647497
6020,Iowa,"Dysart, Iowa","https://en.wikipedia.org/wiki/Dysart,_Iowa",C,1165647499
6021,Iowa,"Eagle Grove, Iowa","https://en.wikipedia.org/wiki/Eagle_Grove,_Iowa",C,1165647512
6022,Iowa,"Earlham, Iowa","https://en.wikipedia.org/wiki/Earlham,_Iowa",C,1177925508
6023,Iowa,"Earling, Iowa","https://en.wikipedia.org/wiki/Earling,_Iowa",C,1176710536
6024,Iowa,"Earlville, Iowa","https://en.wikipedia.org/wiki/Earlville,_Iowa",C,1165647574
